,Unnamed: 0,objid,x,y,ra,dec,flux_z,original_image
27929,27929,J033245.22-274806.8,1222.11,4477.153,53.188418799999994,-27.8019027,0.0038152999999999998,h_s_sect23_v2.0_drz_img.fits
27930,27930,J033245.22-274958.9,1223.864,740.538,53.188418799999994,-27.833052600000002,0.00481659,h_s_sect23_v2.0_drz_img.fits
27932,27932,J033245.23-274909.9,1218.892,2376.754,53.1884294,-27.819436,0.00469324,h_s_sect23_v2.0_drz_img.fits
27941,27941,J033245.24-274639.2,1209.833,7398.75,53.188536,-27.7775609,0.00309561,h_s_sect23_v2.0_drz_img.fits
27942,27942,J033245.25-274640.7,1209.101,7347.57,53.18852679999999,-27.7779859,0.0029484999999999997,h_s_sect23_v2.0_drz_img.fits
27944,27944,J033245.25-274644.0,1208.524,7238.149,53.18853670000001,-27.7788859,0.00303623,h_s_sect23_v2.0_drz_img.fits
27945,27945,J033245.25-274939.0,1211.1860000000001,1403.682,53.188538,-27.827510999999998,0.00290992,h_s_sect23_v2.0_drz_img.fits
27948,27948,J033245.25-274812.5,1208.191,4289.4529999999995,53.1885611,-27.8034609,0.00284892,h_s_sect23_v2.0_drz_img.fits
27949,27949,J033245.25-274643.1,1206.414,7268.871,53.1885743,-27.7786359,0.00322099,h_s_sect23_v2.0_drz_img.fits
27953,27953,J033245.26-275011.2,1207.421,331.64599999999996,53.1885528,-27.8364692,0.00403956,h_s_sect23_v2.0_drz_img.fits
27961,27961,J033245.28-274844.9,1197.527,3207.4320000000002,53.1886608,-27.8124859,0.00365718,h_s_sect23_v2.0_drz_img.fits
27967,27967,J033245.30-275009.6,1189.59,384.532,53.188741,-27.836002500000003,0.00334221,h_s_sect23_v2.0_drz_img.fits
27971,27971,J033245.30-274905.4,1185.734,2525.311,53.18877729999999,-27.8181608,0.00760792,h_s_sect23_v2.0_drz_img.fits
27972,27972,J033245.31-274808.0,1184.423,4439.967000000001,53.188777,-27.8022108,0.010809200000000001,h_s_sect23_v2.0_drz_img.fits
27975,27975,J033245.31-274637.5,1178.825,7453.807,53.188808900000005,-27.777102399999997,0.0039235,h_s_sect23_v2.0_drz_img.fits
27978,27978,J033245.32-274728.7,1177.215,5747.8769999999995,53.1888363,-27.7913108,0.00520609,h_s_sect23_v2.0_drz_img.fits
27982,27982,J033245.33-274850.2,1175.515,3032.929,53.1888501,-27.813927500000002,0.00287752,h_s_sect23_v2.0_drz_img.fits
27983,27983,J033245.33-274729.1,1173.981,5733.696999999999,53.188874,-27.7914441,0.00817818,h_s_sect23_v2.0_drz_img.fits
27984,27984,J033245.33-275000.5,1175.897,689.0169999999999,53.188871400000004,-27.833469,0.00324586,h_s_sect23_v2.0_drz_img.fits
27985,27985,J033245.34-274822.3,1171.56,3961.2909999999997,53.188883,-27.806202399999997,0.00281212,h_s_sect23_v2.0_drz_img.fits
27992,27992,J033245.34-274848.3,1169.9389999999999,3095.8259999999996,53.1889157,-27.8134191,0.00528069,h_s_sect23_v2.0_drz_img.fits
28002,28002,J033245.35-274958.8,1167.19,744.697,53.1889465,-27.833010700000003,0.00418661,h_s_sect23_v2.0_drz_img.fits
28004,28004,J033245.35-275014.8,1166.734,210.581,53.1889586,-27.8374607,0.00771739,h_s_sect23_v2.0_drz_img.fits
28005,28005,J033245.35-274947.9,1165.861,1108.572,53.1889635,-27.829977399999997,0.00276485,h_s_sect23_v2.0_drz_img.fits
28008,28008,J033245.37-274943.1,1158.261,1269.425,53.189019200000004,-27.828627299999997,0.0131238,h_s_sect23_v2.0_drz_img.fits
28012,28012,J033245.37-274911.3,1154.947,2328.013,53.1891174,-27.819827399999998,0.00606769,h_s_sect23_v2.0_drz_img.fits
28015,28015,J033245.38-274637.2,1151.2069999999999,7465.028,53.18907239999999,-27.7770023,0.00287348,h_s_sect23_v2.0_drz_img.fits
28017,28017,J033245.38-274948.0,1153.983,1104.239,53.18909549999999,-27.830010700000003,0.00373816,h_s_sect23_v2.0_drz_img.fits
28019,28019,J033245.38-274803.6,1150.8339999999998,4586.913,53.1890871,-27.800985700000002,0.0103801,h_s_sect23_v2.0_drz_img.fits
28021,28021,J033245.38-274940.1,1151.135,1367.0439999999999,53.1891035,-27.827810600000003,0.00311675,h_s_sect23_v2.0_drz_img.fits
28023,28023,J033245.39-274902.7,1148.823,2615.4770000000003,53.189116000000006,-27.8174273,0.0034701999999999997,h_s_sect23_v2.0_drz_img.fits
28027,28027,J033245.39-275010.6,1147.652,351.603,53.1891463,-27.8362773,0.00454553,h_s_sect23_v2.0_drz_img.fits
28028,28028,J033245.39-275006.5,1147.218,487.41,53.189164500000004,-27.835135700000002,0.00592196,h_s_sect23_v2.0_drz_img.fits
28030,28030,J033245.40-274948.2,1144.4189999999999,1097.106,53.189161399999996,-27.830069,0.0030936,h_s_sect23_v2.0_drz_img.fits
28034,28034,J033245.41-274913.9,1139.512,2243.508,53.189212100000006,-27.820510600000002,0.00361763,h_s_sect23_v2.0_drz_img.fits
28038,28038,J033245.42-274849.6,1135.116,3052.559,53.18924570000001,-27.813777299999998,0.00400725,h_s_sect23_v2.0_drz_img.fits
28040,28040,J033245.42-274956.3,1133.638,830.247,53.1892571,-27.8323189,0.00741784,h_s_sect23_v2.0_drz_img.fits
28045,28045,J033245.43-274706.6,1128.947,6486.63,53.18928470000001,-27.7851355,0.00336459,h_s_sect23_v2.0_drz_img.fits
28046,28046,J033245.43-274927.8,1130.264,1779.375,53.1892899,-27.824385499999998,0.00278459,h_s_sect23_v2.0_drz_img.fits
28047,28047,J033245.44-274846.5,1127.748,3155.0159999999996,53.189311100000005,-27.812918800000002,0.00316849,h_s_sect23_v2.0_drz_img.fits
28055,28055,J033245.46-274908.0,1119.143,2438.853,53.189361899999994,-27.8188688,0.00639697,h_s_sect23_v2.0_drz_img.fits
28056,28056,J033245.46-274836.0,1115.4589999999998,3504.031,53.1894036,-27.810010499999997,0.00417599,h_s_sect23_v2.0_drz_img.fits
28061,28061,J033245.47-274946.0,1114.114,1173.577,53.1894532,-27.8294272,0.00381673,h_s_sect23_v2.0_drz_img.fits
28062,28062,J033245.47-274736.4,1109.2269999999999,5492.323,53.189478099999995,-27.793443800000002,0.00469532,h_s_sect23_v2.0_drz_img.fits
28063,28063,J033245.48-275010.4,1111.641,358.599,53.1894762,-27.8362188,0.00738712,h_s_sect23_v2.0_drz_img.fits
28067,28067,J033245.48-274955.6,1107.542,851.471,53.189511399999994,-27.832110399999998,0.00663751,h_s_sect23_v2.0_drz_img.fits
28068,28068,J033245.49-274616.7,1102.1889999999999,8149.681,53.189530500000004,-27.771285499999998,0.00260786,h_s_sect23_v2.0_drz_img.fits
28071,28071,J033245.49-274648.5,1101.272,7088.914000000001,53.1895454,-27.7801438,0.00423736,h_s_sect23_v2.0_drz_img.fits
28073,28073,J033245.50-274840.1,1098.222,3369.667,53.189583299999995,-27.8111271,0.00889913,h_s_sect23_v2.0_drz_img.fits
28076,28076,J033245.50-274855.6,1097.389,2851.7329999999997,53.1896048,-27.8154438,0.00311634,h_s_sect23_v2.0_drz_img.fits
28079,28079,J033245.51-275018.2,1097.9180000000001,98.06700000000001,53.1896189,-27.838393800000002,0.0181555,h_s_sect23_v2.0_drz_img.fits
28080,28080,J033245.51-274913.9,1096.2269999999999,2241.59,53.189617299999995,-27.8205271,0.00337283,h_s_sect23_v2.0_drz_img.fits
28082,28082,J033245.51-274938.7,1093.596,1415.129,53.189649800000005,-27.8274187,0.00372306,h_s_sect23_v2.0_drz_img.fits
28087,28087,J033245.52-274646.2,1086.353,7163.979,53.189676799999994,-27.7795188,0.00299443,h_s_sect23_v2.0_drz_img.fits
28104,28104,J033245.56-274751.4,1069.441,4991.89,53.1898576,-27.7976186,0.00526376,h_s_sect23_v2.0_drz_img.fits
28106,28106,J033245.57-274936.2,1068.9669999999999,1500.114,53.1898755,-27.826710300000002,0.146814,h_s_sect23_v2.0_drz_img.fits
28113,28113,J033245.58-275000.8,1065.829,680.172,53.189907999999996,-27.8335435,0.00386057,h_s_sect23_v2.0_drz_img.fits
28115,28115,J033245.59-274619.9,1056.697,8040.854,53.189954799999995,-27.7722102,0.0063238,h_s_sect23_v2.0_drz_img.fits
28118,28118,J033245.59-274938.0,1058.514,1438.94,53.189970100000004,-27.8272186,0.00457251,h_s_sect23_v2.0_drz_img.fits
28121,28121,J033245.60-274644.6,1051.91,7218.585,53.19000629999999,-27.7790602,0.00410531,h_s_sect23_v2.0_drz_img.fits
28122,28122,J033245.60-275001.6,1055.225,652.98,53.1900118,-27.8337685,0.004139100000000001,h_s_sect23_v2.0_drz_img.fits
28123,28123,J033245.61-274926.5,1053.0510000000002,1820.9170000000001,53.190024699999995,-27.8240352,0.00492109,h_s_sect23_v2.0_drz_img.fits
28131,28131,J033245.62-274623.9,1045.366,7910.073,53.1900591,-27.7732935,0.00514548,h_s_sect23_v2.0_drz_img.fits
28132,28132,J033245.62-274650.0,1043.86,7039.0019999999995,53.190082499999995,-27.7805602,0.00444145,h_s_sect23_v2.0_drz_img.fits
28139,28139,J033245.63-274722.6,1039.156,5952.414000000001,53.19013520000001,-27.7896185,0.00466346,h_s_sect23_v2.0_drz_img.fits
28143,28143,J033245.64-274740.2,1035.655,5366.133000000001,53.190166500000004,-27.7945102,0.0028844,h_s_sect23_v2.0_drz_img.fits
28146,28146,J033245.64-275003.0,1038.0330000000001,605.1080000000001,53.1901723,-27.8341767,0.00460418,h_s_sect23_v2.0_drz_img.fits
28148,28148,J033245.65-274723.5,1031.938,5921.5019999999995,53.19020129999999,-27.789851799999997,0.00733736,h_s_sect23_v2.0_drz_img.fits
28151,28151,J033245.65-274834.7,1030.978,3547.01,53.190222999999996,-27.809651799999997,0.00226864,h_s_sect23_v2.0_drz_img.fits
28153,28153,J033245.66-274636.1,1027.532,7502.677,53.190230799999995,-27.7766851,0.0069806,h_s_sect23_v2.0_drz_img.fits
28158,28158,J033245.66-274628.9,1024.278,7741.604,53.1902578,-27.774701699999998,0.00315357,h_s_sect23_v2.0_drz_img.fits
28160,28160,J033245.67-274921.2,1025.687,1999.511,53.190268700000004,-27.822560100000004,0.00276127,h_s_sect23_v2.0_drz_img.fits
28168,28168,J033245.68-274631.2,1014.99,7664.56,53.190380700000006,-27.775351699999998,0.00478954,h_s_sect23_v2.0_drz_img.fits
28171,28171,J033245.69-274655.2,1015.185,6865.135,53.190347100000004,-27.7820017,0.0204578,h_s_sect23_v2.0_drz_img.fits
28176,28176,J033245.70-274743.5,1011.03,5254.388000000001,53.190402600000006,-27.7954184,0.00283725,h_s_sect23_v2.0_drz_img.fits
28177,28177,J033245.70-274647.8,1009.459,7110.96,53.190402399999996,-27.77996,0.00491863,h_s_sect23_v2.0_drz_img.fits
28179,28179,J033245.70-274841.4,1010.288,3324.555,53.190422,-27.8115017,0.00405399,h_s_sect23_v2.0_drz_img.fits
28183,28183,J033245.71-274844.1,1006.555,3235.7529999999997,53.1904507,-27.812234999999998,0.00268555,h_s_sect23_v2.0_drz_img.fits
28189,28189,J033245.72-274622.5,999.574,7955.919,53.190501600000005,-27.772909999999996,0.00397504,h_s_sect23_v2.0_drz_img.fits
28193,28193,J033245.72-274928.8,1000.824,1745.471,53.1905245,-27.824676699999998,0.00374024,h_s_sect23_v2.0_drz_img.fits
28196,28196,J033245.74-274957.7,996.43,781.757,53.190567200000004,-27.832693300000003,0.00502088,h_s_sect23_v2.0_drz_img.fits
28197,28197,J033245.74-274623.5,990.752,7922.268,53.1906147,-27.773193300000003,0.00316153,h_s_sect23_v2.0_drz_img.fits
28208,28208,J033245.77-274622.1,977.39,7967.451999999999,53.1906804,-27.772826600000002,0.00378569,h_s_sect23_v2.0_drz_img.fits
28211,28211,J033245.78-274617.7,974.715,8115.6269999999995,53.19073620000001,-27.771593300000003,0.00374938,h_s_sect23_v2.0_drz_img.fits
28213,28213,J033245.78-274812.9,973.852,4276.238,53.1907562,-27.803576500000002,0.25722399999999995,h_s_sect23_v2.0_drz_img.fits
28214,28214,J033245.78-274641.0,970.928,7339.111,53.190768500000004,-27.778043199999995,0.00760522,h_s_sect23_v2.0_drz_img.fits
28217,28217,J033245.80-274725.3,966.303,5861.960999999999,53.19085160000001,-27.790368100000006,0.00347179,h_s_sect23_v2.0_drz_img.fits
28218,28218,J033245.80-274844.0,966.677,3239.761,53.190827600000006,-27.8122098,0.00290281,h_s_sect23_v2.0_drz_img.fits
28219,28219,J033245.81-274943.8,963.565,1244.731,53.190866299999996,-27.8288348,0.00342933,h_s_sect23_v2.0_drz_img.fits
28224,28224,J033245.82-274951.7,958.202,981.2660000000001,53.19092420000001,-27.831026399999995,0.0159898,h_s_sect23_v2.0_drz_img.fits
28226,28226,J033245.83-274900.6,952.703,2685.5240000000003,53.1909624,-27.8168348,0.00284784,h_s_sect23_v2.0_drz_img.fits
28227,28227,J033245.83-274924.8,951.878,1879.023,53.1909855,-27.8235597,0.00574022,h_s_sect23_v2.0_drz_img.fits
28229,28229,J033245.84-274738.3,948.4639999999999,5429.508000000001,53.1909952,-27.793959700000002,0.00339112,h_s_sect23_v2.0_drz_img.fits
28232,28232,J033245.85-274950.5,944.832,1022.2660000000001,53.1910465,-27.830693,0.00257981,h_s_sect23_v2.0_drz_img.fits
28239,28239,J033245.86-274711.6,936.2280000000001,6317.710999999999,53.191103500000004,-27.786576399999998,0.00267379,h_s_sect23_v2.0_drz_img.fits
28241,28241,J033245.87-274622.2,931.015,7965.776999999999,53.1911419,-27.772826300000002,0.019051099999999998,h_s_sect23_v2.0_drz_img.fits
28243,28243,J033245.88-275001.7,932.971,648.869,53.1911615,-27.833801300000005,0.00302811,h_s_sect23_v2.0_drz_img.fits
28247,28247,J033245.89-275008.6,930.0260000000001,418.441,53.191190899999995,-27.8357179,0.00345705,h_s_sect23_v2.0_drz_img.fits
28248,28248,J033245.89-274855.6,928.428,2852.4590000000003,53.191187600000006,-27.815434600000003,0.00414992,h_s_sect23_v2.0_drz_img.fits
28251,28251,J033245.89-274902.2,926.692,2631.0890000000004,53.1912264,-27.8172846,0.0229647,h_s_sect23_v2.0_drz_img.fits
28253,28253,J033245.89-274956.8,926.289,811.7539999999999,53.191217200000004,-27.832442999999998,0.0028035,h_s_sect23_v2.0_drz_img.fits
28257,28257,J033245.90-274644.0,918.056,7240.142,53.1912682,-27.778876300000004,0.00471791,h_s_sect23_v2.0_drz_img.fits
28258,28258,J033245.90-275010.4,921.716,358.647,53.1912761,-27.836218,0.00363652,h_s_sect23_v2.0_drz_img.fits
28263,28263,J033245.91-274730.3,914.66,5695.06,53.191304599999995,-27.791751300000005,0.00335401,h_s_sect23_v2.0_drz_img.fits
28269,28269,J033245.92-274846.9,913.22,3140.264,53.191336899999996,-27.8130429,0.00725035,h_s_sect23_v2.0_drz_img.fits
28270,28270,J033245.92-274630.9,909.5939999999999,7674.5380000000005,53.1913319,-27.775259600000002,0.00352584,h_s_sect23_v2.0_drz_img.fits
28273,28273,J033245.93-274729.7,907.1610000000001,5714.062,53.19137979999999,-27.7915929,0.00311831,h_s_sect23_v2.0_drz_img.fits
28275,28275,J033245.93-274618.4,904.914,8091.34,53.1913956,-27.771784499999995,0.00430253,h_s_sect23_v2.0_drz_img.fits
28277,28277,J033245.94-274920.4,906.992,2024.82,53.1913993,-27.822334499999997,0.00337464,h_s_sect23_v2.0_drz_img.fits
28281,28281,J033245.94-274935.6,904.1239999999999,1518.717,53.1914207,-27.8265595,0.00431093,h_s_sect23_v2.0_drz_img.fits
28282,28282,J033245.94-274646.5,900.8989999999999,7155.706,53.1914287,-27.779576199999997,0.00416195,h_s_sect23_v2.0_drz_img.fits
28284,28284,J033245.95-274836.3,900.678,3496.1809999999996,53.1914481,-27.810076199999997,0.00361966,h_s_sect23_v2.0_drz_img.fits
28286,28286,J033245.95-274626.0,896.574,7838.693,53.1914723,-27.7738679,0.015872499999999998,h_s_sect23_v2.0_drz_img.fits
28289,28289,J033245.96-274806.5,894.404,4488.938,53.1915088,-27.8017928,0.00231126,h_s_sect23_v2.0_drz_img.fits
28291,28291,J033245.97-274719.2,890.7660000000001,6065.245,53.1915381,-27.7886512,0.00535839,h_s_sect23_v2.0_drz_img.fits
28292,28292,J033245.97-274721.1,890.404,6001.618,53.1915385,-27.789192800000002,0.0063262,h_s_sect23_v2.0_drz_img.fits
28293,28293,J033245.97-274815.6,891.37,4183.5109999999995,53.19152929999999,-27.8043512,0.00321839,h_s_sect23_v2.0_drz_img.fits
28294,28294,J033245.97-274615.7,888.207,8180.598000000001,53.1915458,-27.7710428,0.00395817,h_s_sect23_v2.0_drz_img.fits
28295,28295,J033245.97-274701.8,888.8789999999999,6645.938,53.19157270000001,-27.7838261,0.00310645,h_s_sect23_v2.0_drz_img.fits
28296,28296,J033245.98-274657.6,886.784,6784.898,53.1915249,-27.782709399999998,0.0138417,h_s_sect23_v2.0_drz_img.fits
28299,28299,J033245.98-274753.2,885.204,4933.183,53.191581799999994,-27.7981011,0.0023041,h_s_sect23_v2.0_drz_img.fits
28302,28302,J033245.99-274913.1,885.1110000000001,2268.578,53.191605200000005,-27.8203011,0.0029191,h_s_sect23_v2.0_drz_img.fits
28305,28305,J033245.99-274952.0,885.183,971.961,53.191593299999994,-27.8311094,0.00288972,h_s_sect23_v2.0_drz_img.fits
28310,28310,J033245.99-274707.5,878.7339999999999,6455.799,53.1916397,-27.7854094,0.00250645,h_s_sect23_v2.0_drz_img.fits
28314,28314,J033246.00-274942.0,878.498,1305.984,53.19167629999999,-27.828326099999998,0.015536000000000001,h_s_sect23_v2.0_drz_img.fits
28317,28317,J033246.01-274620.6,872.775,8016.8369999999995,53.191688,-27.772409399999997,0.00240008,h_s_sect23_v2.0_drz_img.fits
28323,28323,J033246.01-274706.4,870.24,6492.78,53.19173370000001,-27.7851011,0.00418087,h_s_sect23_v2.0_drz_img.fits
28332,28332,J033246.04-274929.7,860.659,1714.37,53.191825,-27.824917600000003,0.00585217,h_s_sect23_v2.0_drz_img.fits
28337,28337,J033246.06-274924.0,852.405,1906.26,53.191908700000006,-27.823326,0.00329911,h_s_sect23_v2.0_drz_img.fits
28341,28341,J033246.06-274857.6,849.934,2784.241,53.1919324,-27.8160093,0.00349306,h_s_sect23_v2.0_drz_img.fits
28343,28343,J033246.07-274658.7,846.203,6749.568,53.1919208,-27.782951,0.00435624,h_s_sect23_v2.0_drz_img.fits
28349,28349,J033246.08-274910.4,843.459,2357.8,53.191991099999996,-27.819567600000003,0.00517464,h_s_sect23_v2.0_drz_img.fits
28350,28350,J033246.09-274840.5,840.0169999999999,3355.82,53.192023600000006,-27.811242600000003,0.00554332,h_s_sect23_v2.0_drz_img.fits
28354,28354,J033246.10-274713.8,833.336,6244.784000000001,53.192083499999995,-27.787284200000002,0.011867200000000001,h_s_sect23_v2.0_drz_img.fits
28357,28357,J033246.10-275002.9,833.888,609.75,53.1920946,-27.8341341,0.00324872,h_s_sect23_v2.0_drz_img.fits
28362,28362,J033246.11-274953.5,831.451,922.453,53.1921118,-27.8315175,0.040964999999999994,h_s_sect23_v2.0_drz_img.fits
28365,28365,J033246.11-274707.9,825.7589999999999,6440.4580000000005,53.192157900000005,-27.785517499999997,0.00317921,h_s_sect23_v2.0_drz_img.fits
28370,28370,J033246.13-274704.4,820.36,6559.866999999999,53.192176100000005,-27.7845425,0.00382108,h_s_sect23_v2.0_drz_img.fits
28372,28372,J033246.13-274947.4,823.2310000000001,1124.806,53.192205,-27.829834100000003,0.00484383,h_s_sect23_v2.0_drz_img.fits
28375,28375,J033246.14-274859.0,817.99,2738.384,53.1922247,-27.8163757,0.00340166,h_s_sect23_v2.0_drz_img.fits
28376,28376,J033246.14-274709.6,815.5039999999999,6384.42,53.192242900000004,-27.786000800000004,0.0102056,h_s_sect23_v2.0_drz_img.fits
28381,28381,J033246.15-274922.6,811.6619999999999,1951.6979999999999,53.1922948,-27.8229424,0.010904500000000001,h_s_sect23_v2.0_drz_img.fits
28387,28387,J033246.16-274752.4,805.191,4959.706,53.1922976,-27.7977924,0.00552219,h_s_sect23_v2.0_drz_img.fits
28388,28388,J033246.16-274704.7,803.8989999999999,6548.806,53.1923456,-27.7846341,0.00356561,h_s_sect23_v2.0_drz_img.fits
28389,28389,J033246.17-274958.6,806.268,750.46,53.1923577,-27.832959000000002,0.00318857,h_s_sect23_v2.0_drz_img.fits
28390,28390,J033246.17-274756.7,802.966,4814.596,53.192355000000006,-27.799084000000004,0.0024523,h_s_sect23_v2.0_drz_img.fits
28394,28394,J033246.17-274825.7,802.0880000000001,3849.671,53.1923789,-27.807134100000003,0.00364554,h_s_sect23_v2.0_drz_img.fits
28399,28399,J033246.18-274855.8,797.095,2844.025,53.192431400000004,-27.815509000000002,0.00954131,h_s_sect23_v2.0_drz_img.fits
28408,28408,J033246.20-274943.0,789.5010000000001,1270.748,53.1925152,-27.8286173,0.0051681,h_s_sect23_v2.0_drz_img.fits
28415,28415,J033246.21-274734.9,784.788,5542.562,53.192530000000005,-27.793017300000002,0.00327713,h_s_sect23_v2.0_drz_img.fits
28419,28419,J033246.21-274837.8,784.46,3446.0609999999997,53.192550600000004,-27.810484000000002,0.00289458,h_s_sect23_v2.0_drz_img.fits
28427,28427,J033246.22-274701.6,777.324,6650.594,53.192646499999995,-27.7837923,0.00722907,h_s_sect23_v2.0_drz_img.fits
28428,28428,J033246.22-274933.8,779.475,1577.86,53.192598399999994,-27.826058899999996,0.006645300000000001,h_s_sect23_v2.0_drz_img.fits
28429,28429,J033246.23-274812.3,777.7460000000001,4294.751,53.19260260000001,-27.803433899999998,0.0035805999999999998,h_s_sect23_v2.0_drz_img.fits
28430,28430,J033246.23-274847.6,777.76,3116.922,53.1926089,-27.8132506,0.00381492,h_s_sect23_v2.0_drz_img.fits
28435,28435,J033246.24-274702.9,769.663,6607.4890000000005,53.192675,-27.7841506,0.00413169,h_s_sect23_v2.0_drz_img.fits
28438,28438,J033246.25-274847.0,768.6619999999999,3138.76,53.1926936,-27.813067200000003,0.0141615,h_s_sect23_v2.0_drz_img.fits
28439,28439,J033246.25-274924.3,768.613,1895.3120000000001,53.192700300000006,-27.8234172,0.00359662,h_s_sect23_v2.0_drz_img.fits
28440,28440,J033246.25-274946.3,768.9689999999999,1160.869,53.1926948,-27.829533899999998,0.00645944,h_s_sect23_v2.0_drz_img.fits
28442,28442,J033246.26-274747.4,763.318,5125.707,53.19274889999999,-27.796492200000003,0.00222324,h_s_sect23_v2.0_drz_img.fits
28443,28443,J033246.26-275020.5,765.627,21.49,53.192738600000006,-27.8390255,0.00338825,h_s_sect23_v2.0_drz_img.fits
28446,28446,J033246.26-275011.7,763.868,314.954,53.1927559,-27.8365838,0.0025846,h_s_sect23_v2.0_drz_img.fits
28447,28447,J033246.26-274636.5,759.747,7488.021,53.192764399999994,-27.7768089,0.00293872,h_s_sect23_v2.0_drz_img.fits
28448,28448,J033246.26-274700.7,759.908,6682.075,53.19275940000001,-27.7835255,0.00776355,h_s_sect23_v2.0_drz_img.fits
28453,28453,J033246.28-274626.1,753.632,7833.813,53.1928192,-27.7739255,0.00411805,h_s_sect23_v2.0_drz_img.fits
28455,28455,J033246.28-275000.7,756.554,682.084,53.192838699999996,-27.833533799999998,0.00274142,h_s_sect23_v2.0_drz_img.fits
28458,28458,J033246.28-274825.6,752.5310000000001,3850.679,53.19285,-27.8071255,0.0231231,h_s_sect23_v2.0_drz_img.fits
28460,28460,J033246.29-274719.2,749.8910000000001,6063.463000000001,53.1928569,-27.7886839,0.00353346,h_s_sect23_v2.0_drz_img.fits
28461,28461,J033246.29-274652.5,747.816,6956.625,53.1928804,-27.781242100000004,0.00243153,h_s_sect23_v2.0_drz_img.fits
28464,28464,J033246.29-274712.8,746.3789999999999,6277.63,53.1928841,-27.786892100000003,0.00284352,h_s_sect23_v2.0_drz_img.fits
28467,28467,J033246.30-274808.8,745.2639999999999,4410.604,53.1929035,-27.8024587,0.00465001,h_s_sect23_v2.0_drz_img.fits
28468,28468,J033246.30-274623.9,742.7180000000001,7906.786,53.19292239999999,-27.773317100000003,0.00809404,h_s_sect23_v2.0_drz_img.fits
28472,28472,J033246.31-274845.5,739.988,3186.7870000000003,53.1929666,-27.812650399999995,0.00360816,h_s_sect23_v2.0_drz_img.fits
28474,28474,J033246.32-274728.1,735.7739999999999,5767.206999999999,53.192981,-27.791158799999998,0.00427594,h_s_sect23_v2.0_drz_img.fits
28476,28476,J033246.32-275000.9,736.7819999999999,673.582,53.192999,-27.833592,0.00362147,h_s_sect23_v2.0_drz_img.fits
28483,28483,J033246.34-274624.3,725.442,7894.488,53.1930731,-27.773425399999997,0.004247600000000001,h_s_sect23_v2.0_drz_img.fits
28484,28484,J033246.34-274950.6,728.7919999999999,1018.655,53.1930819,-27.830717,0.00430446,h_s_sect23_v2.0_drz_img.fits
28486,28486,J033246.34-274632.0,723.1419999999999,7637.543000000001,53.193093299999994,-27.7755587,0.0126751,h_s_sect23_v2.0_drz_img.fits
28493,28493,J033246.35-274625.3,720.135,7860.778,53.193129799999994,-27.7737087,0.00508988,h_s_sect23_v2.0_drz_img.fits
28495,28495,J033246.36-274938.1,719.926,1435.1570000000002,53.1931645,-27.827250300000003,0.00309721,h_s_sect23_v2.0_drz_img.fits
28497,28497,J033246.36-274926.7,717.48,1813.615,53.1931813,-27.8241003,0.00349853,h_s_sect23_v2.0_drz_img.fits
28498,28498,J033246.37-274911.0,715.763,2337.968,53.193187800000004,-27.8197253,0.0032897,h_s_sect23_v2.0_drz_img.fits
28501,28501,J033246.37-274912.8,715.176,2279.514,53.1932071,-27.8202086,0.20725900000000003,h_s_sect23_v2.0_drz_img.fits
28507,28507,J033246.38-274811.2,708.29,4332.576,53.1932996,-27.803100300000004,0.00557695,h_s_sect23_v2.0_drz_img.fits
28509,28509,J033246.39-274957.7,708.578,783.1260000000001,53.193271700000004,-27.8326836,0.00293907,h_s_sect23_v2.0_drz_img.fits
28510,28510,J033246.39-275004.8,707.895,544.258,53.1932824,-27.834675300000004,0.00304978,h_s_sect23_v2.0_drz_img.fits
28512,28512,J033246.39-274820.1,705.1160000000001,4036.382,53.1932918,-27.8055753,1.42629,h_s_sect23_v2.0_drz_img.fits
28513,28513,J033246.39-274658.4,701.929,6759.658,53.1933053,-27.7828919,0.00363817,h_s_sect23_v2.0_drz_img.fits
28514,28514,J033246.40-274814.8,702.166,4210.397,53.1933285,-27.8041169,0.00434781,h_s_sect23_v2.0_drz_img.fits
28519,28519,J033246.41-274849.1,697.534,3067.22,53.1933723,-27.813650199999998,0.0031976,h_s_sect23_v2.0_drz_img.fits
28523,28523,J033246.41-274617.8,691.961,8110.4890000000005,53.19338270000001,-27.7716168,0.00413353,h_s_sect23_v2.0_drz_img.fits
28531,28531,J033246.43-274808.6,687.155,4418.147,53.1934593,-27.8023918,0.00397337,h_s_sect23_v2.0_drz_img.fits
28533,28533,J033246.43-274903.2,687.068,2598.157,53.1934691,-27.8175585,0.00529912,h_s_sect23_v2.0_drz_img.fits
28535,28535,J033246.45-274809.5,680.1510000000001,4388.173,53.19353470000001,-27.802633500000002,0.00547122,h_s_sect23_v2.0_drz_img.fits
28537,28537,J033246.45-274943.4,680.203,1259.667,53.1935424,-27.828708399999996,0.00334848,h_s_sect23_v2.0_drz_img.fits
28538,28538,J033246.46-274618.1,673.2439999999999,8101.285,53.193561800000005,-27.771700199999998,0.00306306,h_s_sect23_v2.0_drz_img.fits
28541,28541,J033246.46-274900.4,674.745,2690.093,53.193562899999996,-27.8167834,0.00389445,h_s_sect23_v2.0_drz_img.fits
28543,28543,J033246.46-274854.9,673.508,2876.38,53.1935902,-27.8152418,0.00404989,h_s_sect23_v2.0_drz_img.fits
28544,28544,J033246.46-274739.2,671.797,5398.175,53.1935953,-27.794233399999996,0.00239705,h_s_sect23_v2.0_drz_img.fits
